,text,label
14860,ive just spent the last half hour feeling ridiculously angry over insensitive comments from my partner but that all changed a few minutes ago to real pride over how much i have changed,anger
14861,ive been feeling a bit shitty about myself these past few days and there has been a sudden drop of self esteem going on,sadness
14862,i was feeling so amused at the man s tone that i too could not help laughing,joy
14863,i am feeling so remorseful now,sadness
14864,i feel like she has too she once mentioned she disliked katy perry and dr,sadness
14865,i thought i d get enough info to know about the subject but i went home feeling comfident that i could actually do it and keen to get started experimenting,joy
14866,i imagine you re going to come away from it feeling a little jealous you can t quite,anger
14867,i still feel guilty to this day for taking a spot,sadness
14868,i did not feel like an intruder or at least as an unwelcome one,sadness
14869,i keep having all of these wonderful feelings and dreams and i am so terrified that they are bad or harmful or wrong but they are not,fear
14870,i do think we have a decent scheme worked out which will be generous enough to provide the average player with plenty of free experience without forcing them to feel crappy and that they have to pay to get an enjoyable game,sadness
14871,i know this is supposed to be a cheerfull season the christmas season but this is what i am feeling after loosing our beloved cat tigger earlier this year,joy
14872,i feel funny without,surprise
14873,i am feeling exhausted,sadness
14874,i feel more hopeful we re going to at least find out the truth said wendy brown alexa s mother,joy
14875,i feel useless because i dont bring in any income,sadness
14876,im so full of life i feel appalled,anger
14877,i can literally feel a hateful glare directed at me,anger
14878,i confess i feel a little apprehensive,fear
14879,i simply feel it is important to be presented well in front of others and when one is asked about himself there should be evident support in why he thinks so of himself as for any type of discussions during which perspectives on a topic are being exchanged,joy
14880,i feel like i just want to be smart because i dont want to be seen as stupid,joy
14881,i started feeling a bit alarmed but i was not afraid for some reason,fear
14882,im here to tell you you arent alone if you feel vulnerable,fear
14883,i pray that they will continue to be giving confident happy god fearing and feel loved,love
14884,i forgive myself that i have accepted and allowed myself to forget that i decide and thus i was decided to feel groggy this morning,sadness
14885,i feel that was one of those episodes where everything just fell into place i really liked how that one turned out,love
