date,time,y,co_gt,nhmc,c6h6,s2,nox,s3,no2,s4,s5,t,rh,ah,level
3/30/2004,16:00:00,1085,1.6,130.0,6.2,820.0,99.0,1060.0,81.0,1325.0,699.0,18.1,30.6,0.6295,High
7/10/2004,14:00:00,821,0.6,-200.0,5.0,766.0,48.0,1071.0,62.0,1323.0,,33.1,16.8,0.8391,Low
10/28/2004,18:00:00,1463,5.9,-200.0,28.2,1508.0,650.0,468.0,136.0,2092.0,1670.0,20.3,66.7,1.5656,
4/17/2004,23:00:00,1297,-200.0,-200.0,10.7,1003.0,-200.0,798.0,-200.0,1700.0,1177.0,16.9,,1.0455,Very low
8/24/2004,10:00:00,1008,2.0,-200.0,11.2,,177.0,714.0,122.0,1549.0,1176.0,29.9,26.2,1.0891,High
11/6/2004,12:00:00,1391,3.3,-200.0,17.1,1214.0,490.0,518.0,112.0,1691.0,1435.0,20.4,57.0,1.3507,
9/15/2004,4:00:00,915,-200.0,-200.0,3.4,674.0,-200.0,970.0,-200.0,1481.0,829.0,20.5,78.0,1.8636,Very low
3/23/2004,23:00:00,1041,1.3,74.0,5.4,782.0,78.0,1105.0,86.0,1425.0,,11.0,61.4,0.8057,High
2/21/2005,6:00:00,949,0.6,-200.0,2.1,,77.0,987.0,63.0,1001.0,464.0,3.3,84.3,0.6617,Low
5/19/2004,2:00:00,901,0.5,-200.0,,653.0,41.0,1094.0,65.0,1367.0,822.0,18.4,45.7,0.9599,Low
10/27/2004,2:00:00,953,0.8,-200.0,4.4,734.0,94.0,861.0,61.0,1401.0,825.0,17.4,81.0,1.6012,Low
10/21/2004,16:00:00,1400,3.0,-200.0,17.7,1230.0,362.0,519.0,102.0,1864.0,1483.0,26.5,52.2,1.7769,High
7/8/2004,4:00:00,969,-200.0,-200.0,5.1,769.0,43.0,866.0,60.0,1485.0,1063.0,24.5,40.4,1.2251,Very low
8/8/2004,1:00:00,918,1.1,-200.0,5.8,805.0,43.0,816.0,55.0,1571.0,759.0,25.4,55.1,1.7628,High
7/1/2004,17:00:00,1244,2.9,-200.0,,1219.0,177.0,651.0,157.0,1949.0,1077.0,36.9,24.7,1.5134,High
5/25/2004,5:00:00,774,0.1,-200.0,1.7,560.0,45.0,,51.0,1107.0,532.0,11.6,40.0,0.5462,Low
6/28/2004,23:00:00,1085,2.0,-200.0,11.7,1039.0,100.0,745.0,96.0,1790.0,1092.0,27.8,38.7,1.4187,High
11/6/2004,1:00:00,1106,1.8,-200.0,9.0,938.0,247.0,685.0,76.0,,1010.0,16.1,71.2,1.2948,High
4/30/2004,2:00:00,1097,1.2,91.0,5.9,809.0,80.0,897.0,74.0,1628.0,1050.0,15.7,78.4,1.3917,High
5/26/2004,5:00:00,-200,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,Very low
8/21/2004,11:00:00,814,-200.0,-200.0,3.1,657.0,-200.0,1086.0,-200.0,1332.0,429.0,30.4,30.8,1.3155,Very low
5/6/2004,21:00:00,934,1.6,,6.6,841.0,100.0,973.0,93.0,1497.0,756.0,12.3,66.4,0.9440000000000001,High
9/13/2004,3:00:00,870,-200.0,-200.0,3.7,692.0,-200.0,1070.0,,1443.0,779.0,20.4,70.7,1.6734,Very low
3/22/2004,0:00:00,1161,1.7,-200.0,6.1,815.0,93.0,995.0,86.0,1582.0,909.0,16.1,60.0,1.0919,High
3/30/2004,6:00:00,1054,1.1,86.0,5.3,779.0,111.0,1080.0,98.0,1266.0,1013.0,11.3,40.3,0.5376,High
4/25/2004,19:00:00,1169,2.7,303.0,11.7,1039.0,124.0,883.0,100.0,1550.0,941.0,17.8,30.3,0.6129,High
8/15/2004,22:00:00,982,1.6,-200.0,8.2,906.0,79.0,784.0,91.0,1561.0,1002.0,28.4,34.4,1.314,High
6/24/2004,18:00:00,1075,2.1,-200.0,11.1,1020.0,109.0,802.0,103.0,1732.0,797.0,33.3,23.9,1.2085,High
2/8/2005,23:00:00,-200,0.9,-200.0,-200.0,-200.0,133.0,-200.0,107.0,-200.0,-200.0,-200.0,-200.0,-200.0,Low
10/28/2004,12:00:00,1139,2.3,-200.0,13.1,1088.0,349.0,,101.0,1580.0,1180.0,20.6,57.3,,High
9/17/2004,7:00:00,1147,2.4,-200.0,14.6,1136.0,456.0,737.0,,1708.0,1114.0,20.2,55.6,1.3043,High
5/30/2004,2:00:00,869,0.6,-200.0,6.5,835.0,,1078.0,,1437.0,807.0,19.2,42.0,0.9248,Low
2/3/2005,11:00:00,1312,3.5,-200.0,15.5,1164.0,790.0,570.0,333.0,1230.0,1761.0,8.5,39.7,0.4425,High
1/7/2005,10:00:00,1132,2.4,-200.0,9.3,950.0,432.0,659.0,123.0,1253.0,1106.0,7.7,73.8,0.7769,High
10/20/2004,4:00:00,1069,-200.0,-200.0,8.8,931.0,-200.0,,-200.0,1508.0,1044.0,18.7,73.4,,Very low
12/23/2004,23:00:00,1376,4.2,-200.0,17.0,1209.0,740.0,549.0,190.0,1283.0,2041.0,6.1,54.7,0.5201,High
8/17/2004,21:00:00,1109,-200.0,-200.0,9.3,952.0,-200.0,735.0,-200.0,1601.0,1041.0,29.1,33.6,1.3314,Very low
9/4/2004,21:00:00,1055,1.9,-200.0,10.3,988.0,,720.0,,1490.0,874.0,30.1,28.7,1.2052,High
5/23/2004,14:00:00,924,0.8,-200.0,3.3,673.0,28.0,1247.0,36.0,1346.0,430.0,28.8,22.7,0.8864,Low
8/13/2004,11:00:00,953,1.2,-200.0,5.8,801.0,,868.0,109.0,1573.0,657.0,,29.0,1.6716,High
5/29/2004,23:00:00,1065,2.7,-200.0,13.7,1106.0,142.0,897.0,112.0,1707.0,929.0,19.0,38.2,0.8327,High
9/28/2004,6:00:00,875,1.2,-200.0,7.3,871.0,241.0,890.0,82.0,1253.0,890.0,12.1,62.6,0.8825,
6/17/2004,22:00:00,1016,1.7,-200.0,8.7,929.0,87.0,868.0,94.0,1724.0,,25.2,43.0,1.358,High
7/26/2004,3:00:00,837,-200.0,-200.0,2.2,597.0,-200.0,1129.0,,1414.0,478.0,25.9,46.3,1.524,Very low
1/31/2005,14:00:00,1056,2.7,-200.0,11.7,1040.0,398.0,711.0,194.0,976.0,1187.0,13.2,17.3,0.2606,High
10/18/2004,5:00:00,825,-200.0,-200.0,3.1,661.0,-200.0,1074.0,-200.0,1207.0,710.0,14.0,67.4,1.0703,Very low
8/23/2004,15:00:00,872,1.0,-200.0,4.9,760.0,47.0,979.0,57.0,1314.0,513.0,36.1,18.4,1.0827,Moderate
4/3/2004,10:00:00,1418,-200.0,-200.0,11.2,1023.0,-200.0,785.0,-200.0,1720.0,1410.0,19.7,43.3,0.9837,Very low
4/27/2004,18:00:00,1317,3.4,377.0,17.7,1231.0,172.0,,127.0,1798.0,1155.0,,27.8,0.8433,High
8/11/2004,4:00:00,903,0.5,-200.0,3.2,662.0,16.0,932.0,24.0,1590.0,760.0,26.4,61.6,2.0931,Low
5/4/2004,19:00:00,1405,4.7,-200.0,22.1,1353.0,227.0,602.0,125.0,2185.0,1296.0,17.2,68.3,1.3289,High
4/2/2004,6:00:00,1067,1.1,93.0,4.3,727.0,91.0,1055.0,82.0,1448.0,903.0,11.4,71.8,0.9671,
5/19/2004,16:00:00,1251,2.5,-200.0,15.5,1165.0,144.0,747.0,135.0,1774.0,975.0,30.4,24.7,1.0526,High
10/28/2004,8:00:00,1401,4.4,-200.0,25.8,1449.0,736.0,477.0,102.0,1969.0,1528.0,16.0,76.4,1.3751,High
7/15/2004,3:00:00,813,0.4,-200.0,3.1,656.0,-200.0,1070.0,-200.0,1332.0,603.0,22.0,42.6,1.1146,Low
5/24/2004,13:00:00,869,1.3,-200.0,7.2,866.0,109.0,1107.0,85.0,1212.0,596.0,23.8,14.5,0.4222,High
11/22/2004,23:00:00,1335,1.7,-200.0,13.9,1112.0,444.0,570.0,130.0,1331.0,1861.0,7.7,71.1,0.7503,High
1/8/2005,12:00:00,1230,2.7,-200.0,11.2,,414.0,605.0,139.0,1301.0,,13.5,49.4,0.7598,High
10/10/2004,18:00:00,1145,2.0,-200.0,8.4,915.0,247.0,733.0,81.0,1586.0,892.0,21.1,68.6,1.7014,High
12/14/2004,20:00:00,-200,5.3,-200.0,-200.0,-200.0,791.0,-200.0,167.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
9/4/2004,23:00:00,1083,2.6,-200.0,13.3,1094.0,-200.0,706.0,-200.0,1537.0,926.0,29.6,24.3,0.9889,High
7/24/2004,22:00:00,984,1.1,-200.0,5.0,762.0,47.0,870.0,57.0,1557.0,560.0,27.3,45.7,1.6308,High
4/24/2004,3:00:00,1022,1.1,113.0,5.8,802.0,-200.0,916.0,-200.0,1481.0,1078.0,15.7,53.6,0.9483,High
9/11/2004,18:00:00,1202,-200.0,-200.0,11.7,1040.0,-200.0,815.0,-200.0,1506.0,886.0,32.0,27.3,1.2752,Very low
11/8/2004,2:00:00,757,0.7,-200.0,1.7,561.0,67.0,1192.0,42.0,998.0,457.0,11.1,,0.7344,Low
5/21/2004,2:00:00,875,0.3,-200.0,2.5,622.0,35.0,1167.0,58.0,1331.0,656.0,20.0,41.5,0.9571,Low
2/6/2005,15:00:00,868,0.8,-200.0,,576.0,96.0,1128.0,78.0,755.0,363.0,10.3,27.7,0.3481,Low
8/30/2004,15:00:00,1111,-200.0,-200.0,,1088.0,-200.0,635.0,-200.0,1719.0,884.0,33.0,31.4,1.5583,
1/30/2005,3:00:00,884,1.1,-200.0,2.2,599.0,-200.0,1065.0,-200.0,813.0,503.0,3.1,45.2,0.3504,High
11/12/2004,11:00:00,996,1.6,-200.0,6.9,855.0,,,122.0,1277.0,884.0,16.3,58.4,1.0729,High
8/4/2004,0:00:00,1074,,-200.0,9.2,949.0,104.0,678.0,89.0,1751.0,982.0,27.5,51.5,1.8664,Very low
10/25/2004,4:00:00,882,,-200.0,4.3,729.0,108.0,875.0,37.0,1319.0,870.0,15.5,78.6,1.37,Very low
5/31/2004,14:00:00,1071,1.3,-200.0,13.8,1110.0,,864.0,121.0,1733.0,847.0,30.5,26.2,1.1278,High
12/13/2004,20:00:00,1391,4.3,-200.0,21.5,1338.0,729.0,509.0,183.0,1514.0,1816.0,11.5,60.9,0.8249,High
8/3/2004,14:00:00,1078,,-200.0,9.3,951.0,127.0,722.0,114.0,1718.0,747.0,35.4,30.9,1.7505,Very low
2/16/2005,11:00:00,956,1.3,-200.0,5.0,761.0,205.0,849.0,98.0,887.0,,,33.0,0.3827,High
7/25/2004,2:00:00,941,0.7,-200.0,3.6,687.0,44.0,949.0,52.0,1530.0,642.0,24.7,56.9,1.739,Low
3/11/2004,16:00:00,1292,2.2,95.0,8.3,912.0,193.0,1103.0,131.0,1591.0,957.0,9.7,71.2,0.8569,High
8/26/2004,0:00:00,969,1.5,-200.0,7.0,857.0,75.0,753.0,84.0,1485.0,821.0,24.3,43.3,1.2973,High
7/15/2004,22:00:00,1049,2.6,-200.0,15.1,1152.0,149.0,693.0,128.0,1730.0,1189.0,25.7,31.6,1.0285,High
8/23/2004,16:00:00,857,1.1,-200.0,5.2,775.0,45.0,979.0,55.0,1258.0,512.0,37.3,15.4,0.9692,High
12/16/2004,5:00:00,-200,1.0,-200.0,-200.0,,149.0,-200.0,74.0,-200.0,-200.0,-200.0,-200.0,-200.0,Moderate
8/27/2004,17:00:00,-200,1.9,-200.0,-200.0,-200.0,104.0,,109.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
9/3/2004,0:00:00,1045,-200.0,-200.0,9.6,964.0,-200.0,666.0,-200.0,1554.0,1140.0,26.4,44.0,1.4919,Very low
12/26/2004,21:00:00,1178,2.4,-200.0,7.2,866.0,390.0,700.0,128.0,1342.0,1094.0,11.8,82.7,1.1381,High
7/13/2004,16:00:00,905,1.7,-200.0,8.8,931.0,124.0,,90.0,1460.0,776.0,28.3,21.3,0.8054,High
8/3/2004,7:00:00,1362,-200.0,,,1277.0,282.0,529.0,140.0,2188.0,1392.0,25.9,51.5,1.7,Very low
10/18/2004,19:00:00,1520,-200.0,-200.0,32.3,1604.0,-200.0,436.0,-200.0,2161.0,1672.0,18.5,60.3,1.2706,
2/1/2005,9:00:00,1541,4.8,-200.0,22.1,1353.0,966.0,449.0,198.0,1492.0,2112.0,3.7,61.7,0.4967,High
11/19/2004,2:00:00,925,,-200.0,3.3,670.0,93.0,,65.0,1173.0,663.0,15.5,63.8,1.1119,High
4/10/2004,8:00:00,1159,2.0,167.0,9.9,976.0,138.0,837.0,76.0,1663.0,1098.0,12.4,64.0,0.9206,High
2/11/2005,21:00:00,1521,4.0,-200.0,16.8,1203.0,490.0,476.0,207.0,1400.0,2141.0,8.5,,0.5664,High
5/14/2004,23:00:00,1121,1.9,-200.0,10.4,992.0,126.0,844.0,115.0,1505.0,1255.0,20.4,35.3,0.8352,High
6/1/2004,3:00:00,760,-200.0,-200.0,1.1,505.0,-200.0,1527.0,-200.0,1413.0,452.0,17.3,77.2,1.5104,Very low
1/26/2005,19:00:00,1024,1.4,-200.0,9.2,945.0,302.0,729.0,185.0,1073.0,1026.0,5.3,44.4,0.397,High
8/18/2004,1:00:00,955,-200.0,-200.0,,812.0,-200.0,823.0,-200.0,1464.0,936.0,25.1,40.1,,Very low
1/11/2005,8:00:00,1474,3.2,-200.0,19.0,1268.0,583.0,502.0,136.0,1677.0,1503.0,12.1,67.6,0.95,High
9/4/2004,13:00:00,1062,1.8,-200.0,9.8,969.0,-200.0,729.0,-200.0,1459.0,782.0,37.1,21.2,1.3107,High
5/26/2004,21:00:00,1069,,-200.0,13.1,1086.0,-200.0,1064.0,-200.0,1536.0,1119.0,22.8,28.4,0.7804,
12/25/2004,17:00:00,1542,,-200.0,15.4,1161.0,464.0,531.0,181.0,1435.0,1972.0,11.4,67.9,0.9119,High
11/21/2004,0:00:00,1187,2.5,-200.0,13.9,1114.0,572.0,700.0,216.0,1193.0,1433.0,5.2,50.8,0.452,High
2/6/2005,9:00:00,870,0.8,-200.0,2.0,582.0,149.0,1091.0,115.0,791.0,737.0,0.3,53.7,0.3424,
1/10/2005,4:00:00,960,0.6,-200.0,,532.0,66.0,1059.0,60.0,1122.0,724.0,12.9,70.4,1.0444,
9/21/2004,23:00:00,1018,1.3,-200.0,7.7,885.0,112.0,809.0,77.0,1491.0,864.0,22.1,58.4,1.5393,High
8/21/2004,6:00:00,826,-200.0,-200.0,3.5,682.0,-200.0,1088.0,-200.0,1342.0,532.0,24.5,40.6,1.2327,Very low
5/5/2004,21:00:00,1023,1.8,-200.0,6.9,854.0,111.0,918.0,89.0,1637.0,744.0,15.1,,1.2799,High
9/11/2004,13:00:00,1096,-200.0,-200.0,9.1,942.0,-200.0,893.0,-200.0,1366.0,826.0,32.7,22.7,1.1044,Very low
10/12/2004,7:00:00,1159,2.7,-200.0,13.8,1110.0,492.0,671.0,101.0,1650.0,1094.0,17.6,60.8,1.2151,High
12/30/2004,13:00:00,855,-200.0,-200.0,4.6,741.0,-200.0,965.0,-200.0,901.0,616.0,12.5,,0.4367,Very low
4/5/2004,14:00:00,1402,2.5,278.0,12.6,1069.0,158.0,733.0,106.0,1793.0,,19.5,47.5,1.0653,High
7/24/2004,18:00:00,1034,1.3,-200.0,6.0,812.0,70.0,866.0,82.0,1563.0,660.0,32.3,33.4,1.59,High
2/20/2005,8:00:00,941,0.7,-200.0,1.5,541.0,101.0,1065.0,81.0,919.0,520.0,8.0,53.8,0.5796,Low
7/23/2004,9:00:00,1335,3.5,-200.0,21.6,1340.0,236.0,,133.0,2141.0,1651.0,29.0,37.6,1.4866,High
8/17/2004,16:00:00,1026,,,,813.0,-200.0,,-200.0,1463.0,692.0,38.8,19.8,1.3513,Very low
12/28/2004,6:00:00,885,-200.0,-200.0,1.8,572.0,-200.0,1081.0,-200.0,1031.0,612.0,10.4,64.8,,Very low
1/29/2005,0:00:00,-200,1.1,-200.0,-200.0,-200.0,136.0,-200.0,105.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
11/4/2004,21:00:00,1380,3.6,-200.0,21.8,1345.0,480.0,493.0,92.0,1856.0,1419.0,20.0,69.0,1.5956,High
6/16/2004,3:00:00,840,0.6,-200.0,3.0,654.0,-200.0,,-200.0,1489.0,614.0,20.8,58.4,1.4189,Low
6/14/2004,23:00:00,883,1.2,,5.2,773.0,59.0,1062.0,72.0,1514.0,621.0,,45.6,1.1763,High
6/3/2004,12:00:00,980,-200.0,-200.0,11.1,1019.0,,921.0,-200.0,1720.0,950.0,26.2,33.6,1.1244,Very low
11/5/2004,7:00:00,951,0.8,-200.0,5.7,800.0,162.0,803.0,52.0,1257.0,836.0,16.1,69.6,1.2593,Low
2/20/2005,16:00:00,1037,,-200.0,3.2,,156.0,,114.0,1013.0,633.0,8.6,57.3,0.6429,High
6/23/2004,2:00:00,809,0.5,-200.0,3.2,666.0,38.0,1093.0,55.0,1455.0,714.0,21.8,47.3,1.2189,Low
1/27/2005,0:00:00,872,0.2,-200.0,,628.0,117.0,1009.0,,857.0,560.0,4.2,46.8,0.39,Low
6/17/2004,11:00:00,1027,1.7,-200.0,8.9,936.0,,,117.0,,931.0,27.1,38.3,1.3548,High
12/10/2004,15:00:00,934,1.7,-200.0,8.4,,324.0,873.0,111.0,1016.0,834.0,18.1,20.8,0.4274,High
5/20/2004,8:00:00,1763,5.4,-200.0,32.9,1617.0,253.0,489.0,146.0,2503.0,1835.0,18.7,,1.1279,High
5/20/2004,14:00:00,1196,1.9,-200.0,12.3,1061.0,116.0,791.0,120.0,1649.0,899.0,31.1,22.3,0.9888,High
1/26/2005,8:00:00,896,0.3,-200.0,3.3,668.0,227.0,1043.0,136.0,887.0,519.0,3.3,,0.3934,Low
9/7/2004,17:00:00,1037,2.3,,11.2,1021.0,-200.0,747.0,-200.0,1451.0,786.0,31.7,20.3,0.9336,High
1/1/2005,18:00:00,1472,4.7,-200.0,16.6,1198.0,832.0,555.0,191.0,1344.0,1735.0,,51.8,0.5961,
5/25/2004,22:00:00,-200,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,,-200.0,-200.0,Very low
2/21/2005,20:00:00,1486,6.3,-200.0,19.7,1289.0,607.0,466.0,,,1438.0,5.5,79.8,0.7261,High
6/22/2004,8:00:00,1332,5.0,,30.2,1556.0,387.0,523.0,134.0,2394.0,1660.0,20.6,47.7,1.1448,High
1/30/2005,1:00:00,901,,-200.0,2.2,599.0,147.0,,109.0,825.0,515.0,3.8,46.5,0.3762,High
2/9/2005,3:00:00,-200,0.8,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,Low
4/2/2004,5:00:00,968,0.7,51.0,2.6,628.0,,1197.0,66.0,1372.0,737.0,11.3,72.9,0.9738,Low
11/3/2004,3:00:00,866,0.9,-200.0,4.1,717.0,-200.0,909.0,-200.0,1328.0,827.0,17.2,71.7,1.3940000000000001,Low
7/16/2004,20:00:00,1231,4.2,-200.0,21.6,1341.0,274.0,626.0,170.0,1937.0,1578.0,30.3,25.6,1.0879,High
12/19/2004,18:00:00,1327,5.5,-200.0,17.3,1219.0,579.0,582.0,175.0,1453.0,1366.0,4.7,83.4,0.7177,High
3/27/2004,4:00:00,983,-200.0,48.0,3.8,,57.0,1209.0,63.0,1296.0,801.0,7.4,64.8,0.6683,Very low
6/25/2004,22:00:00,1054,2.6,-200.0,13.8,1110.0,174.0,765.0,130.0,1670.0,1167.0,25.0,28.7,0.8944,High
8/15/2004,1:00:00,848,0.5,-200.0,3.0,650.0,24.0,989.0,34.0,1479.0,610.0,25.7,52.5,1.7077,Low
5/5/2004,14:00:00,1264,3.9,-200.0,19.4,1279.0,224.0,631.0,120.0,2049.0,1223.0,17.3,62.6,1.226,High
10/30/2004,9:00:00,1206,3.0,-200.0,14.4,1131.0,493.0,592.0,106.0,1675.0,1201.0,17.4,79.3,1.5593,High
5/27/2004,19:00:00,1236,-200.0,-200.0,20.3,1304.0,-200.0,822.0,-200.0,1868.0,1237.0,25.8,26.7,0.8758,Very low
1/29/2005,22:00:00,865,1.0,-200.0,1.7,561.0,103.0,1102.0,83.0,791.0,,2.9,49.0,0.3725,Moderate
2/12/2005,19:00:00,1766,5.0,,24.6,1419.0,903.0,404.0,251.0,1659.0,2317.0,11.0,55.1,0.7221,
6/24/2004,23:00:00,1249,4.1,-200.0,20.5,1310.0,160.0,601.0,126.0,2114.0,1280.0,24.6,,1.3767,High
9/29/2004,22:00:00,1116,1.9,,10.9,1012.0,249.0,699.0,125.0,1445.0,1290.0,19.7,49.3,1.1148,High
4/16/2004,19:00:00,1689,6.4,783.0,26.8,1474.0,323.0,,149.0,,1492.0,13.9,78.0,1.2303,High
10/19/2004,22:00:00,1369,-200.0,-200.0,20.3,1305.0,-200.0,513.0,,1851.0,1421.0,18.8,73.7,,Very low
2/13/2005,14:00:00,1168,1.1,-200.0,6.5,836.0,118.0,666.0,92.0,1278.0,822.0,19.5,39.3,0.882,High
12/28/2004,23:00:00,1013,-200.0,-200.0,3.6,687.0,-200.0,872.0,-200.0,1135.0,726.0,8.6,83.5,0.9372,Very low
3/24/2004,1:00:00,997,1.1,74.0,4.6,744.0,76.0,1151.0,79.0,1405.0,832.0,10.8,62.5,0.8082,High
4/16/2004,14:00:00,1544,4.6,609.0,18.9,1266.0,280.0,613.0,148.0,2066.0,1415.0,14.5,75.7,1.2425,High
4/28/2004,8:00:00,1486,4.2,588.0,22.0,1351.0,274.0,571.0,100.0,2112.0,,16.1,,0.996,High
7/23/2004,13:00:00,1125,2.1,-200.0,14.6,,,691.0,135.0,1696.0,1094.0,42.2,14.6,1.192,High
5/24/2004,22:00:00,858,0.7,-200.0,,756.0,65.0,1159.0,73.0,1209.0,564.0,17.3,25.6,0.5032,Low
10/8/2004,16:00:00,1305,2.4,-200.0,15.6,1167.0,297.0,586.0,98.0,1690.0,1301.0,28.5,39.4,1.5147,High
7/5/2004,11:00:00,1059,2.2,-200.0,12.3,1060.0,204.0,798.0,147.0,1638.0,,34.1,19.1,1.0048,High
7/8/2004,23:00:00,1302,2.7,-200.0,16.6,,156.0,628.0,121.0,1934.0,1504.0,29.4,35.6,1.4383,High
4/2/2004,1:00:00,1072,1.3,88.0,5.6,795.0,84.0,986.0,93.0,1442.0,1048.0,13.3,58.8,0.8922,High
1/11/2005,20:00:00,1508,4.7,-200.0,24.5,1416.0,596.0,418.0,162.0,1773.0,1733.0,12.9,61.5,0.9139,High
7/14/2004,17:00:00,1052,3.2,-200.0,18.4,1252.0,237.0,739.0,153.0,1729.0,1107.0,36.0,13.3,0.7773,High
1/25/2005,4:00:00,759,-200.0,-200.0,0.2,399.0,19.0,,19.0,749.0,288.0,4.3,51.6,0.4323,Very low
1/14/2005,14:00:00,1210,3.1,-200.0,15.1,1151.0,406.0,569.0,143.0,1428.0,,11.3,60.1,0.8022,High
9/25/2004,1:00:00,837,1.1,-200.0,3.7,693.0,26.0,1096.0,,1178.0,584.0,15.4,,0.9326,High
5/31/2004,20:00:00,1020,1.1,-200.0,10.7,1003.0,97.0,904.0,96.0,1716.0,916.0,21.7,46.9,1.2044,High
6/4/2004,7:00:00,1198,-200.0,-200.0,17.0,1209.0,-200.0,,-200.0,2058.0,1213.0,20.6,49.0,1.1748,
10/13/2004,9:00:00,896,1.5,-200.0,5.9,809.0,286.0,882.0,78.0,1257.0,788.0,15.4,,0.9246,High
6/26/2004,18:00:00,1030,1.5,-200.0,6.7,844.0,90.0,917.0,78.0,1599.0,747.0,32.3,30.4,1.445,High
2/11/2005,0:00:00,-200,2.3,-200.0,-200.0,-200.0,211.0,-200.0,148.0,-200.0,-200.0,-200.0,-200.0,-200.0,
2/15/2005,13:00:00,906,1.3,-200.0,5.5,790.0,211.0,893.0,138.0,837.0,,12.3,19.3,0.27399999999999997,High
3/24/2004,20:00:00,1273,3.5,458.0,14.4,1130.0,,795.0,136.0,1744.0,1071.0,10.8,65.7,0.8486,High
2/14/2005,8:00:00,1233,2.3,-200.0,11.4,1030.0,388.0,619.0,176.0,1257.0,1291.0,9.4,44.9,0.5296,High
3/14/2004,14:00:00,1207,1.8,84.0,7.5,879.0,103.0,1104.0,102.0,,872.0,21.4,30.2,0.7616,High
10/21/2004,14:00:00,1261,2.1,-200.0,15.0,1148.0,312.0,585.0,,1733.0,1287.0,,48.5,1.7172,High
8/31/2004,22:00:00,1073,2.0,-200.0,10.9,1009.0,206.0,639.0,105.0,1655.0,955.0,25.2,50.1,1.58,High
7/30/2004,4:00:00,867,-200.0,-200.0,3.5,680.0,35.0,932.0,51.0,1477.0,777.0,23.7,,1.4795,Very low
6/2/2004,13:00:00,887,-200.0,-200.0,4.7,748.0,36.0,,34.0,1560.0,596.0,29.6,33.4,1.3581,Very low
1/12/2005,14:00:00,1243,3.1,-200.0,15.2,1155.0,431.0,546.0,156.0,1473.0,1398.0,15.1,49.6,0.8428,High
5/5/2004,7:00:00,1440,3.5,-200.0,19.1,1271.0,251.0,630.0,107.0,2163.0,1273.0,,76.8,,High
1/4/2005,12:00:00,-200,3.4,-200.0,-200.0,-200.0,584.0,-200.0,191.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
7/9/2004,19:00:00,1097,2.8,-200.0,16.6,1199.0,190.0,699.0,158.0,1738.0,1006.0,,24.9,0.9412,High
5/31/2004,11:00:00,1044,1.4,-200.0,12.6,1069.0,144.0,889.0,123.0,1683.0,942.0,28.9,26.0,1.0188,High
1/13/2005,15:00:00,1266,2.7,-200.0,14.1,1118.0,380.0,564.0,134.0,1410.0,1373.0,14.0,56.3,0.894,High
12/8/2004,8:00:00,947,1.0,-200.0,3.2,666.0,159.0,985.0,68.0,,795.0,12.8,66.3,0.9804,Moderate
10/1/2004,3:00:00,943,0.8,-200.0,4.0,709.0,-200.0,893.0,-200.0,1348.0,876.0,20.2,65.8,1.5442,Low
11/2/2004,16:00:00,1559,5.9,-200.0,31.5,1586.0,544.0,421.0,127.0,2197.0,1827.0,,50.7,1.6187,High
9/5/2004,2:00:00,970,,-200.0,7.3,870.0,-200.0,792.0,-200.0,1376.0,943.0,27.5,30.9,1.1155,High
8/21/2004,14:00:00,796,-200.0,-200.0,2.2,601.0,-200.0,1171.0,-200.0,1314.0,410.0,29.3,33.1,1.3219999999999998,Very low
3/21/2004,13:00:00,1239,1.9,-200.0,6.8,848.0,102.0,981.0,80.0,1568.0,822.0,20.8,41.6,1.0091,High
12/8/2004,7:00:00,950,,-200.0,4.0,713.0,172.0,917.0,68.0,1139.0,841.0,11.8,71.4,0.9864,Moderate
4/5/2004,12:00:00,1498,3.2,445.0,15.7,1171.0,206.0,684.0,114.0,1942.0,1434.0,17.0,54.3,1.0434,
5/18/2004,17:00:00,1346,3.0,-200.0,19.3,,141.0,701.0,,1873.0,1193.0,30.9,20.5,0.8996,High
4/24/2004,22:00:00,1007,1.1,64.0,3.0,650.0,53.0,1157.0,54.0,1404.0,528.0,12.9,79.7,1.1774,High
5/21/2004,8:00:00,1522,4.8,-200.0,28.2,1509.0,303.0,543.0,126.0,2275.0,1828.0,,46.2,0.9575,High
1/19/2005,1:00:00,1174,1.0,-200.0,6.7,842.0,273.0,723.0,,1286.0,975.0,9.9,81.0,0.9885,Moderate
2/10/2005,19:00:00,-200,6.2,-200.0,-200.0,-200.0,687.0,-200.0,243.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
2/16/2005,10:00:00,1044,2.1,-200.0,9.0,940.0,428.0,706.0,206.0,1014.0,1152.0,8.9,33.8,0.385,High
3/15/2004,6:00:00,1157,1.4,51.0,6.4,830.0,138.0,1030.0,80.0,1584.0,1083.0,11.4,70.5,0.9475,High
