"amount","account_id","memo","transaction_date","processed_Memo","name"
"-250000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 20181681002881B8A","2018-06-18 00:00:00","interac e transfer received b8a","checking"
"-26500","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 20181691306318D1B","2018-06-18 00:00:00","interac e transfer received d1b","checking"
"200000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 7721","2018-06-15 00:00:00","www trf dda","checking"
"150","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-7081 -AIR-SERV PETRO-","2018-06-15 00:00:00","c idp purchase air serv petro","checking"
"-486122","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PAYROLL DEPOSIT -IDS MANAGEMENT","2018-06-15 00:00:00","payroll deposit ids management","checking"
"-200000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 7721","2018-06-15 00:00:00","www transfer","savings"
"-70000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 3907","2018-06-14 00:00:00","www transfer","savings"
"70000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 3907","2018-06-14 00:00:00","www trf dda","checking"
"-200000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-7430","2018-06-14 00:00:00","www3rd pty dep","checking"
"-70000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 9395","2018-06-14 00:00:00","interac e trf","checking"
"40000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 6796","2018-06-11 00:00:00","www trf dda","savings"
"-40000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 6796","2018-06-11 00:00:00","www transfer","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 4971","2018-06-11 00:00:00","interac e trf","checking"
"40000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 0643","2018-06-11 00:00:00","interac e trf","checking"
"30000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 1785","2018-06-11 00:00:00","interac e trf","checking"
"4000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 1316","2018-06-11 00:00:00","www trf dda","checking"
"-30000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 0402","2018-06-11 00:00:00","www transfer","checking"
"355","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","Tim Hortons","2018-06-11 00:00:00","tim hortons","checking"
"-4000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 1316","2018-06-11 00:00:00","www transfer","savings"
"30000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 0402","2018-06-11 00:00:00","www trf dda","savings"
"1397","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-7812 -WVRST","2018-06-08 00:00:00","c idp purchase wvrst","checking"
"150","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-2974 -AIR-SERV PETRO-","2018-06-08 00:00:00","c idp purchase air serv petro","checking"
"7000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0005524890010737922","2018-06-07 00:00:00","tf","checking"
"9100","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 0403","2018-06-07 00:00:00","interac e trf","checking"
"9100","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0005524890010737914","2018-06-07 00:00:00","tf","checking"
"-9100","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 201815812313C1636","2018-06-07 00:00:00","interac e transfer received c","checking"
"282453","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","AP 0000000022097564538","2018-06-07 00:00:00","ap","checking"
"65623","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","AP 0000000022199032591","2018-06-07 00:00:00","ap","checking"
"-7000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 201815812112FC2B8","2018-06-07 00:00:00","interac e transfer received fc2b","checking"
"5417","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","HYDRO BILL PMT -TORONTO HYDRO","2018-06-06 00:00:00","hydro bill pmt toronto hydro","checking"
"-3000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 20181571832D0F8E8","2018-06-06 00:00:00","interac e transfer received d0f8e","checking"
"3000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0005524890010737914","2018-06-06 00:00:00","tf","checking"
"3616","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","CHEQUE - # 031","2018-06-05 00:00:00","cheque","checking"
"-22000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 6564","2018-06-05 00:00:00","interac e trf","checking"
"413635","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MORTGAGE PAYMENT","2018-06-04 00:00:00","mortgage payment","checking"
"100000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 8848","2018-06-04 00:00:00","www trf dda","checking"
"261","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-1188 -KFC/TB CENTRE P","2018-06-04 00:00:00","c idp purchase kfc tb centre p","checking"
"1500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 7579","2018-06-04 00:00:00","interac e trf","checking"
"11958","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 4683 -POWERSTREAM","2018-06-04 00:00:00","www payment powerstream","checking"
"1983","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-6747 -DOLLARAMA #1059","2018-06-04 00:00:00","c idp purchase dollarama","checking"
"-100000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 7388","2018-06-04 00:00:00","interac e trf","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 6682","2018-06-04 00:00:00","interac e trf","checking"
"-1500","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 2018154134558E086","2018-06-04 00:00:00","interac e transfer received e","checking"
"-100000","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 8848","2018-06-04 00:00:00","www transfer","savings"
"113","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","Shoppers Drug Mart","2018-06-04 00:00:00","shoppers drug mart","checking"
"60000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 8550","2018-06-04 00:00:00","www payment","checking"
"-100000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 2861","2018-06-04 00:00:00","interac e trf","checking"
"1016","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-7567 -JIMMY THE GREEK","2018-06-04 00:00:00","c idp purchase jimmy the greek","checking"
"120000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 8698","2018-06-04 00:00:00","www trf dda","checking"
"72000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 0036","2018-06-04 00:00:00","interac e trf","checking"
"8000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 3924","2018-06-04 00:00:00","interac e trf","checking"
"150","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-6308 -AIR-SERV SHELL","2018-06-04 00:00:00","c idp purchase air serv shell","checking"
"1000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 3860","2018-06-04 00:00:00","interac e trf","checking"
"-120000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 1214","2018-06-04 00:00:00","interac e trf","checking"
"-290000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 2271","2018-06-04 00:00:00","www transfer","checking"
"-120000","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 8698","2018-06-04 00:00:00","www transfer","savings"
"290000","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRF DDA - 2271","2018-06-04 00:00:00","www trf dda","savings"
"1500","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0005524890010737914","2018-06-04 00:00:00","tf","checking"
"-60000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 20181531141C5D8BC","2018-06-04 00:00:00","interac e transfer received c5d8bc","checking"
"60000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0005524890010737922","2018-06-04 00:00:00","tf","checking"
"-2","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","DEPOSIT INTEREST","2018-06-01 00:00:00","deposit interest","savings"
"-198600","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","WWW TRANSFER - 2036","2018-06-01 00:00:00","www transfer","savings"
"397300","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","WWW TRF DDA - 2506","2018-06-01 00:00:00","www trf dda","savings"
"397034","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MORTGAGE -Simplii FI","2018-06-01 00:00:00","mortgage simplii fi","checking"
"-8800","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 7288","2018-06-01 00:00:00","www transfer","savings"
"-15","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","DEPOSIT INTEREST","2018-06-01 00:00:00","deposit interest","savings"
"-2","33m645kJpBc9VdYDyDV4HkpaLqQ3NAFKbxznL","DEPOSIT INTEREST","2018-06-01 00:00:00","deposit interest","checking"
"-78","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","DEPOSIT INTEREST","2018-06-01 00:00:00","deposit interest","savings"
"-397300","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 2506","2018-06-01 00:00:00","www transfer","checking"
"-190000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MOBILE DEP- 1154","2018-06-01 00:00:00","mobile dep","checking"
"198600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 2036","2018-06-01 00:00:00","www trf dda","checking"
"64600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 0650","2018-06-01 00:00:00","www trf dda","checking"
"16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 9952 -TORONTO TAXES","2018-06-01 00:00:00","www payment toronto taxes","checking"
"8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 7288","2018-06-01 00:00:00","www trf dda","checking"
"-23000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-2275","2018-06-01 00:00:00","www3rd pty dep","checking"
"-266","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","DEPOSIT INTEREST","2018-06-01 00:00:00","deposit interest","savings"
"-64600","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 0650","2018-06-01 00:00:00","www transfer","savings"
"-200000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 6863","2018-05-31 00:00:00","www transfer","savings"
"-180000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 4820","2018-05-31 00:00:00","www transfer","savings"
"180000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 4820","2018-05-31 00:00:00","www trf dda","checking"
"-485279","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PAYROLL DEPOSIT -IDS MANAGEMENT","2018-05-31 00:00:00","payroll deposit ids management","checking"
"1298","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-5679 -SUBWAY # 22210","2018-05-31 00:00:00","c idp purchase subway","checking"
"200000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 6863","2018-05-31 00:00:00","www trf dda","checking"
"5700","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 8511","2018-05-31 00:00:00","interac e trf","checking"
"-200000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-0716","2018-05-31 00:00:00","www3rd pty dep","checking"
"-180000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PTB DEP -- TX607616","2018-05-31 00:00:00","ptb dep tx","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 6887 -ROGERS BANK","2018-05-31 00:00:00","www payment rogers bank","checking"
"10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PC/WWW FGN EXCHANGE -REF 3WW971511312000","2018-05-31 00:00:00","pc www fgn exchange ref 3ww","checking"
"500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-05-30 00:00:00","misc payment paypal","checking"
"25800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 3282","2018-05-29 00:00:00","interac e trf","checking"
"-25800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INSURANCE -RBC INSURANCE:","2018-05-29 00:00:00","insurance rbc insurance","checking"
"40000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 6547","2018-05-28 00:00:00","www transfer","checking"
"-7000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-3870","2018-05-28 00:00:00","www3rd pty dep","checking"
"7000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 9212","2018-05-28 00:00:00","www transfer","checking"
"-40000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-0490","2018-05-28 00:00:00","www3rd pty dep","checking"
"665","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PC/WWW FGN EXCHANGE -REF 3WW211481517300","2018-05-28 00:00:00","pc www fgn exchange ref 3ww","checking"
"2500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INVESTMENT -SPECIAL DEPOSIT","2018-05-28 00:00:00","investment special deposit","checking"
"15000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 3453","2018-05-25 00:00:00","www trf dda","savings"
"5000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 7533","2018-05-25 00:00:00","www trf dda","savings"
"-5000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 7533","2018-05-25 00:00:00","www transfer","checking"
"8000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 0792","2018-05-25 00:00:00","www payment","checking"
"186500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 6723","2018-05-25 00:00:00","interac e trf","checking"
"2700","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 8061","2018-05-25 00:00:00","interac e trf","checking"
"-255000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MOBILE DEP- 6975","2018-05-25 00:00:00","mobile dep","checking"
"10800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 1307","2018-05-25 00:00:00","interac e trf","checking"
"19898","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PC/WWW FGN EXCHANGE -REF 3WW391451234080","2018-05-25 00:00:00","pc www fgn exchange ref 3ww","checking"
"-15000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 3453","2018-05-25 00:00:00","www transfer","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 3207","2018-05-25 00:00:00","www trf dda","checking"
"12000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 7932","2018-05-25 00:00:00","interac e trf","checking"
"28000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 4636","2018-05-25 00:00:00","interac e trf","checking"
"-2000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 3207","2018-05-25 00:00:00","www transfer","savings"
"-1100","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 6736","2018-05-24 00:00:00","www transfer","checking"
"1100","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 6736","2018-05-24 00:00:00","www trf dda","savings"
"-109000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 1090","2018-05-23 00:00:00","www transfer","savings"
"-15000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-4940","2018-05-23 00:00:00","www3rd pty dep","checking"
"109000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 1090","2018-05-23 00:00:00","www trf dda","checking"
"-110000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PTB DEP -- TX606941","2018-05-23 00:00:00","ptb dep tx","checking"
"1495","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MONTHLY FEE","2018-05-23 00:00:00","monthly fee","checking"
"15000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PC/WWW FGN EXCHANGE -REF 3WW331431219570","2018-05-23 00:00:00","pc www fgn exchange ref 3ww","checking"
"3200","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 0704","2018-05-22 00:00:00","interac e trf","checking"
"-3000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 6582","2018-05-22 00:00:00","www transfer","checking"
"46000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 7863","2018-05-22 00:00:00","www trf dda","checking"
"16000","33m645kJpBc9VdYDyDV4HkpaLqQ3NAFKbxznL","WWW TRF DDA - 0414","2018-05-22 00:00:00","www trf dda","checking"
"-16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 0414","2018-05-22 00:00:00","www transfer","checking"
"-8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 4143","2018-05-22 00:00:00","www transfer","checking"
"-3187","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INSURANCE -RBC INSURANCE:","2018-05-22 00:00:00","insurance rbc insurance","checking"
"150","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-3318 -AIR-SERV ESSO A","2018-05-22 00:00:00","c idp purchase air serv esso a","checking"
"8900","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 0551 -MARKHAM TAXES","2018-05-22 00:00:00","www payment markham taxes","checking"
"16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 0826 -TORONTO TAXES","2018-05-22 00:00:00","www payment toronto taxes","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-05-22 00:00:00","misc payment paypal","checking"
"415","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","Starbucks","2018-05-22 00:00:00","starbucks","checking"
"563","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","Home Depot","2018-05-22 00:00:00","home depot","checking"
"926","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-05-22 00:00:00","misc payment paypal","checking"
"884","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-1207 -DOLLARAMA # 525","2018-05-22 00:00:00","c idp purchase dollarama","checking"
"3000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 5545","2018-05-22 00:00:00","www trf dda","checking"
"3000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 6582","2018-05-22 00:00:00","www trf dda","savings"
"-3000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 5545","2018-05-22 00:00:00","www transfer","savings"
"-46000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 7863","2018-05-22 00:00:00","www transfer","savings"
"8800","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRF DDA - 4143","2018-05-22 00:00:00","www trf dda","savings"
"-250000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 5770","2018-05-18 00:00:00","www transfer","savings"
"5000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 3463","2018-05-18 00:00:00","interac e trf","checking"
"-296000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PTB DEP -- TX606502","2018-05-18 00:00:00","ptb dep tx","checking"
"3948","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 5455 -PETRO-CANADA","2018-05-18 00:00:00","idp purchase petro canada","checking"
"250000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 5770","2018-05-18 00:00:00","www trf dda","checking"
"1488","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","Shoppers Drug Mart","2018-05-18 00:00:00","shoppers drug mart","checking"
"3","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","OD INTEREST","2018-05-17 00:00:00","od interest","checking"
"800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","Shoppers Drug Mart","2018-05-17 00:00:00","shoppers drug mart","checking"
"4000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 1473","2018-05-17 00:00:00","interac e trf","checking"
"4453","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-05-17 00:00:00","misc payment paypal","checking"
"4000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 0213 -ROGERS BANK","2018-05-17 00:00:00","www payment rogers bank","checking"
"-16000","33m645kJpBc9VdYDyDV4HkpaLqQ3NAFKbxznL","WWW TRANSFER - 3422","2018-05-16 00:00:00","www transfer","checking"
"-198600","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","WWW TRANSFER - 1219","2018-05-16 00:00:00","www transfer","savings"
"198600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 1219","2018-05-16 00:00:00","www trf dda","checking"
"16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 3422","2018-05-16 00:00:00","www trf dda","checking"
"1500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-3002 -HERO CERTIFIED","2018-05-16 00:00:00","c idp purchase hero certified","checking"
"22000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 4574","2018-05-16 00:00:00","www transfer","checking"
"-8800","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 3332","2018-05-16 00:00:00","www transfer","savings"
"5800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 8734","2018-05-16 00:00:00","interac e trf","checking"
"5800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 4168","2018-05-16 00:00:00","interac e trf","checking"
"8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 3332","2018-05-16 00:00:00","www trf dda","checking"
"-5800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INT E-TRF CAN- 8734","2018-05-16 00:00:00","int e trf can","checking"
"-4000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 9801","2018-05-15 00:00:00","www transfer","savings"
"4000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 9801","2018-05-15 00:00:00","www trf dda","checking"
"-487312","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PAYROLL DEPOSIT -IDS MANAGEMENT","2018-05-15 00:00:00","payroll deposit ids management","checking"
"5100","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 6441","2018-05-15 00:00:00","interac e trf","checking"
"-2500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 7212","2018-05-14 00:00:00","interac e trf","checking"
"2184","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -FCDQ","2018-05-11 00:00:00","misc payment fcdq","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-05-11 00:00:00","misc payment paypal","checking"
"300","33m645kJpBc9VdYDyDV4HkpaLqQ3NAFKbxznL","WWW TRF DDA - 2993","2018-05-10 00:00:00","www trf dda","checking"
"-300","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 2993","2018-05-10 00:00:00","www transfer","checking"
