Id,MSSubClass,LotArea,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,MasVnrArea,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,MiscVal,YrSold,SalePrice
1344,50,7558,Gtl,1.5Fin,6,6,1928,0,896,GasA,Y,1172,741,1913,1,1,3,9,1,2,342,Y,0,0,0,2009,177000
1345,60,11103,Gtl,2Story,7,5,2006,0,728,GasA,Y,728,728,1456,2,1,3,8,1,2,440,Y,0,0,0,2007,155835
1346,30,6000,Gtl,1Story,4,4,1920,0,960,GasA,Y,960,0,960,1,0,2,5,0,1,308,Y,0,0,0,2007,108500
1347,20,20781,Gtl,1Story,7,7,1968,0,1568,GasA,Y,2156,0,2156,2,0,3,9,1,2,508,Y,0,80,0,2006,262500
1348,20,15306,Gtl,1Story,8,5,2006,100,1732,GasA,Y,1776,0,1776,2,0,3,7,1,3,712,Y,0,0,0,2007,283463
1349,20,16196,Gtl,1Story,7,5,1998,0,1482,GasA,Y,1494,0,1494,2,0,3,5,1,2,514,Y,402,25,0,2007,215000
1350,70,5250,Gtl,2Story,8,5,1872,0,684,OthW,N,938,1215,2358,2,0,4,8,0,0,0,Y,0,54,0,2008,122000
1351,90,11643,Gtl,2Story,5,5,1969,368,1248,GasA,Y,1338,1296,2634,2,2,6,12,0,4,968,Y,0,0,0,2009,200000
1352,60,9247,Gtl,2Story,6,6,1962,318,858,GasA,Y,858,858,1716,1,1,4,8,1,2,490,Y,0,84,0,2008,171000
1353,50,6000,Gtl,1.5Fin,6,9,1937,0,698,GasA,Y,786,390,1176,1,0,2,4,0,2,624,N,210,0,0,2009,134900
1354,50,14720,Gtl,1.5Fin,8,5,1995,579,2033,GasA,Y,2053,1185,3238,2,1,4,9,1,3,666,Y,283,86,0,2010,410000
1355,60,10316,Gtl,2Story,7,5,2000,0,992,GasA,Y,992,873,1865,2,1,3,7,1,3,839,Y,0,184,0,2008,235000
1356,80,10192,Gtl,SLvl,7,6,1968,143,570,GasA,Y,1222,698,1920,3,0,4,8,1,2,487,Y,0,98,0,2006,170000
1357,20,9477,Gtl,1Story,5,5,1966,65,864,GasA,Y,892,0,892,1,0,3,5,0,1,264,Y,0,0,0,2008,110000
1358,20,12537,Gtl,1Story,5,6,1971,0,1078,GasA,Y,1078,0,1078,1,1,3,6,1,2,500,Y,0,0,0,2010,149900
1359,160,2117,Gtl,2Story,6,5,2000,216,756,GasA,Y,769,804,1573,2,1,3,5,0,2,440,Y,0,32,0,2010,177500
1360,20,16737,Gtl,1Story,9,5,2004,66,1980,GasA,Y,1980,0,1980,2,0,3,8,1,3,770,Y,194,45,0,2006,315000
1361,70,9842,Gtl,2Story,5,6,1921,0,612,GasA,Y,990,1611,2601,3,1,4,8,0,2,621,Y,183,0,0,2008,189000
1362,20,16158,Mod,1Story,7,5,2005,16,1530,GasA,Y,1530,0,1530,2,0,3,7,1,2,430,Y,168,36,0,2009,260000
1363,50,12513,Gtl,1.5Fin,4,4,1920,0,715,GasA,Y,1281,457,1738,2,0,4,7,1,1,368,Y,55,0,0,2009,104900
1364,60,8499,Gtl,2Story,6,5,2006,0,616,GasA,Y,616,796,1412,2,1,3,6,1,2,432,Y,0,36,0,2007,156932
1365,160,3180,Gtl,2Story,7,5,2005,0,600,GasA,Y,520,600,1200,2,1,2,4,0,2,480,Y,0,166,0,2006,144152
1366,60,7500,Gtl,2Story,7,5,2000,0,814,GasA,Y,814,860,1674,2,1,3,7,0,2,663,Y,0,96,0,2010,216000
1367,60,9179,Gtl,2Story,7,5,1999,158,873,GasA,Y,882,908,1790,2,1,3,7,0,2,588,Y,0,88,0,2008,193000
1368,160,2665,Gtl,2Story,5,6,1977,0,757,GasA,Y,925,550,1475,2,0,4,6,1,1,336,Y,104,26,0,2006,127000
1369,120,4435,Gtl,1Story,6,5,2003,170,848,GasA,Y,848,0,848,1,0,1,4,0,2,420,Y,140,0,0,2009,144000
1370,20,10635,Gtl,1Story,8,5,2003,171,1657,GasA,Y,1668,0,1668,2,0,3,8,1,2,502,Y,0,262,0,2010,232000
1371,50,5400,Gtl,1.5Fin,4,6,1920,0,840,GasA,Y,840,534,1374,1,0,2,6,0,1,338,Y,0,0,0,2009,105000
1372,80,9600,Gtl,SLvl,6,6,1955,0,992,GasA,Y,1661,0,1661,1,0,3,8,1,1,377,Y,0,28,0,2008,165500
1373,60,9750,Gtl,2Story,7,6,1998,0,1108,GasA,Y,1108,989,2097,2,1,3,8,1,2,583,Y,253,170,0,2006,274300
1374,20,11400,Gtl,1Story,10,5,2001,705,2633,GasA,Y,2633,0,2633,2,1,2,8,2,3,804,Y,314,140,0,2007,466500
1375,60,10625,Gtl,2Story,7,5,2005,0,1026,GasA,Y,1026,932,1958,2,1,3,9,1,3,936,Y,154,210,0,2008,250000
1376,20,10991,Gtl,1Story,8,5,2007,80,1571,GasA,Y,1571,0,1571,2,0,3,7,1,3,722,Y,100,36,0,2007,239000
1377,30,6292,Gtl,1Story,6,5,1930,0,768,GasA,N,790,0,790,1,0,2,4,0,1,160,Y,0,141,0,2008,91000
1378,50,10998,Gtl,1.5Fin,5,5,1941,0,984,GasA,Y,984,620,1604,2,0,3,6,0,2,660,Y,0,68,0,2009,117000
1379,160,1953,Gtl,2Story,6,5,1973,408,483,GasA,Y,483,504,987,1,1,2,5,0,1,264,Y,72,0,0,2006,83000
1380,80,9735,Gtl,SLvl,5,5,2006,0,384,GasA,Y,754,640,1394,2,1,3,7,0,2,400,Y,100,0,0,2008,167500
1381,30,8212,Gtl,1Story,3,3,1914,0,864,GasA,N,864,0,864,1,0,2,5,0,1,200,Y,0,0,0,2010,58500
1382,20,12925,Gtl,1Story,6,7,1970,0,1205,GasA,Y,2117,0,2117,2,1,4,7,2,2,550,Y,0,42,0,2008,237500
1383,70,7200,Gtl,2Story,7,7,1920,0,596,GasA,Y,998,764,1762,1,1,4,8,0,2,576,N,36,0,0,2006,157000
1384,30,25339,Gtl,1Story,5,7,1918,0,816,GasA,Y,1416,0,1416,2,0,3,7,0,2,576,N,0,0,0,2007,112000
1385,50,9060,Gtl,1.5Fin,6,5,1939,0,560,GasA,Y,698,560,1258,1,0,2,6,0,1,280,P,0,0,0,2009,105000
1386,50,5436,Gtl,1.5Fin,4,8,1922,0,796,GasA,Y,796,358,1154,1,0,3,7,0,1,240,N,0,96,0,2010,125500
1387,60,16692,Gtl,2Story,7,5,1978,184,1392,GasA,Y,1392,1392,2784,3,1,5,12,2,2,564,Y,0,112,2000,2006,250000
1388,50,8520,Gtl,1.5Fin,6,7,1916,0,714,GasW,N,1664,862,2526,2,0,5,10,1,1,216,Y,88,15,0,2007,136000
1389,20,14892,Gtl,1Story,9,5,2006,160,1746,GasA,Y,1746,0,1746,2,0,3,7,2,3,758,Y,201,39,0,2009,377500
1390,50,6000,Gtl,1.5Fin,6,6,1941,0,735,GasA,Y,869,349,1218,1,0,3,6,1,2,440,Y,0,0,0,2007,131000
1391,20,9100,Gtl,1Story,7,5,2000,244,1525,GasA,Y,1525,0,1525,2,0,3,6,0,2,541,Y,219,36,0,2006,235000
1392,90,8944,Gtl,1Story,5,5,1967,0,1584,GasA,Y,1584,0,1584,2,0,4,8,0,3,792,Y,0,152,0,2009,124000
1393,85,7838,Gtl,SFoyer,5,5,1967,0,864,GasA,Y,900,0,900,1,0,3,6,1,1,288,Y,175,144,0,2006,123000
1394,190,10800,Gtl,1.5Fin,6,7,1905,0,482,GasA,N,1221,691,1912,2,0,3,7,1,2,672,Y,0,25,0,2008,163000
1395,120,4045,Gtl,1Story,7,5,2006,45,1356,GasA,Y,1500,0,1500,2,0,2,6,1,3,648,Y,161,20,0,2006,246578
1396,60,12665,Gtl,2Story,8,5,2005,245,1094,GasA,Y,1133,1349,2482,2,1,4,9,1,3,642,Y,144,39,0,2007,281213
1397,20,57200,Sev,1Story,5,5,1948,0,747,GasA,Y,1687,0,1687,1,0,3,7,2,2,572,N,0,0,0,2010,160000
1398,70,6120,Gtl,2Story,5,8,1920,0,939,GasA,Y,939,574,1513,1,1,4,8,0,1,180,N,24,0,0,2007,137500
1399,50,7200,Gtl,1.5Fin,5,4,1950,0,1208,GasA,Y,1136,768,1904,1,1,3,7,0,1,240,Y,0,0,0,2009,138000
1400,50,6171,Gtl,1.5Fin,6,6,1925,0,976,GasA,Y,1160,448,1608,2,1,3,7,1,1,216,Y,147,16,0,2009,137450
1401,50,6000,Gtl,1.5Fin,6,7,1929,0,862,GasA,Y,950,208,1158,1,0,3,5,1,1,208,Y,0,0,0,2008,120000
1402,60,7415,Gtl,2Story,6,5,2004,0,839,GasA,Y,864,729,1593,2,1,3,8,1,2,398,Y,100,75,0,2008,193000
1403,20,6762,Gtl,1Story,7,5,2006,0,1286,GasA,Y,1294,0,1294,2,0,2,6,1,2,662,Y,168,55,0,2006,193879
1404,20,15256,Gtl,1Story,8,5,2007,84,1485,GasA,Y,1464,0,1464,2,0,3,6,0,3,754,Y,168,160,0,2007,282922
1405,50,10410,Gtl,1.5Fin,3,4,1915,0,672,GasA,Y,694,520,1214,1,0,3,6,0,3,936,Y,216,0,0,2006,105000
1406,120,3842,Mod,1Story,8,5,2004,174,1594,GasA,Y,1646,0,1646,2,0,2,5,1,2,482,Y,128,53,0,2008,275000
1407,85,8445,Gtl,SFoyer,5,7,1972,0,768,GasA,Y,768,0,768,1,0,2,5,0,2,396,Y,58,0,0,2009,133000
1408,20,8780,Gtl,1Story,5,5,1985,0,833,GasA,Y,833,0,833,1,0,3,5,0,0,0,Y,0,0,0,2009,112000
1409,70,7740,Gtl,2Story,4,7,1910,0,622,GasA,Y,741,622,1363,1,0,3,6,0,2,528,Y,0,0,0,2010,125500
1410,60,20544,Gtl,2Story,7,6,1986,123,791,GasA,Y,1236,857,2093,2,1,3,7,1,2,542,Y,364,63,0,2008,215000
1411,60,12420,Gtl,2Story,7,5,2001,0,944,GasA,Y,944,896,1840,2,1,3,6,0,2,622,Y,0,45,0,2009,230000
1412,50,9600,Gtl,1.5Fin,6,8,1950,0,856,GasA,Y,1112,556,1668,1,1,3,6,0,1,271,Y,0,0,0,2009,140000
1413,90,7200,Gtl,1Story,4,5,1949,0,0,Wall,N,1040,0,1040,2,0,2,6,0,2,420,Y,0,0,0,2009,90000
1414,20,10994,Gtl,1Story,8,5,2005,366,1844,GasA,Y,1844,0,1844,2,0,2,7,1,2,620,Y,165,44,0,2009,257000
1415,50,13053,Gtl,1.5Fin,6,7,1923,0,833,GasA,Y,1053,795,1848,1,1,4,8,1,2,370,N,0,0,0,2008,207000
1416,120,3635,Gtl,1Story,7,5,2007,130,1386,GasA,Y,1569,0,1569,2,0,1,7,1,3,660,Y,143,20,0,2009,175900
1417,190,11340,Gtl,2Story,4,6,1885,0,777,GasA,Y,1246,1044,2290,2,0,4,11,0,2,560,N,0,0,0,2010,122500
1418,60,16545,Gtl,2Story,8,5,1998,731,1284,GasA,Y,1310,1140,2450,2,1,3,7,1,3,1069,Y,0,126,0,2009,340000
1419,20,9204,Gtl,1Story,5,5,1963,0,1144,GasA,Y,1144,0,1144,1,1,3,6,0,1,336,Y,0,88,0,2008,124000
1420,20,16381,Gtl,1Story,6,5,1969,312,1844,GasA,Y,1844,0,1844,2,0,3,7,1,2,540,Y,0,73,0,2006,223000
1421,60,11700,Gtl,2Story,6,6,1968,420,708,GasA,Y,708,708,1416,2,1,3,7,1,2,776,Y,0,169,0,2006,179900
1422,120,4043,Gtl,1Story,6,5,1977,0,1069,GasA,Y,1069,0,1069,2,0,2,4,1,2,440,Y,0,55,0,2010,127500
1423,120,4435,Gtl,1Story,6,5,2003,170,848,GasA,Y,848,0,848,1,0,1,3,0,2,420,Y,140,0,0,2008,136500
1424,80,19690,Gtl,SLvl,6,7,1966,0,697,GasA,Y,1575,626,2201,2,0,4,8,1,2,432,Y,586,236,0,2006,274970
1425,20,9503,Gtl,1Story,5,5,1958,0,1024,GasA,Y,1344,0,1344,1,0,2,6,1,1,484,Y,316,28,0,2007,144000
1426,20,10721,Gtl,1Story,6,6,1959,243,1252,GasA,Y,1252,0,1252,1,0,3,7,0,2,528,Y,0,39,0,2008,142000
1427,60,10944,Gtl,2Story,7,5,1994,448,1223,GasA,Y,1223,904,2127,2,1,3,5,2,2,525,Y,171,132,0,2008,271000
1428,50,10930,Gtl,1.5Fin,5,6,1945,0,913,GasA,Y,1048,510,1558,1,1,3,6,1,1,288,Y,0,0,0,2008,140000
1429,30,7200,Gtl,1Story,5,7,1940,294,788,GasA,Y,804,0,804,1,0,2,4,2,1,240,Y,0,0,0,2010,119000
1430,20,12546,Gtl,1Story,6,7,1981,310,1440,GasA,Y,1440,0,1440,2,0,3,7,1,2,467,Y,0,0,0,2007,182900
1431,60,21930,Gtl,2Story,5,5,2005,0,732,GasA,Y,734,1104,1838,2,1,4,7,1,2,372,Y,100,40,0,2006,192140
1432,120,4928,Gtl,1Story,6,6,1976,0,958,GasA,Y,958,0,958,2,0,2,5,0,2,440,Y,0,60,0,2009,143750
1433,30,10800,Gtl,1Story,4,6,1927,0,656,GasA,Y,968,0,968,2,0,4,5,0,1,216,Y,0,0,0,2007,64500
1434,60,10261,Gtl,2Story,6,5,2000,318,936,GasA,Y,962,830,1792,2,1,3,8,1,2,451,Y,0,0,0,2008,186500
1435,20,17400,Mod,1Story,5,5,1977,0,1126,GasA,Y,1126,0,1126,2,0,3,5,1,2,484,P,295,41,0,2006,160000
1436,20,8400,Gtl,1Story,6,9,1962,237,1319,GasA,Y,1537,0,1537,1,1,3,7,1,2,462,Y,0,36,0,2008,174000
1437,20,9000,Gtl,1Story,4,6,1971,0,864,GasA,Y,864,0,864,1,0,3,5,0,2,528,Y,0,0,0,2007,120500
1438,20,12444,Gtl,1Story,8,5,2008,426,1932,GasA,Y,1932,0,1932,2,0,2,7,1,3,774,Y,0,66,0,2008,394617
1439,20,7407,Gtl,1Story,6,7,1957,0,912,GasA,Y,1236,0,1236,1,0,2,6,0,2,923,Y,0,158,0,2010,149700
1440,60,11584,Gtl,SLvl,7,6,1979,96,539,GasA,Y,1040,685,1725,2,1,3,6,1,2,550,Y,0,88,0,2007,197000
1441,70,11526,Mod,2.5Fin,6,7,1922,0,588,GasA,Y,1423,748,2555,2,0,3,11,1,2,672,Y,431,0,0,2008,191000
1442,120,4426,Gtl,1Story,6,5,2004,147,848,GasA,Y,848,0,848,1,0,1,3,1,2,420,Y,149,0,0,2008,149300
1443,60,11003,Gtl,2Story,10,5,2008,160,1017,GasA,Y,1026,981,2007,2,1,3,10,1,3,812,Y,168,52,0,2009,310000
1444,30,8854,Gtl,1.5Unf,6,6,1916,0,952,Grav,N,952,0,952,1,0,2,4,1,1,192,P,0,98,0,2009,121000
1445,20,8500,Gtl,1Story,7,5,2004,106,1422,GasA,Y,1422,0,1422,2,0,3,7,0,2,626,Y,192,60,0,2007,179600
1446,85,8400,Gtl,SFoyer,6,5,1966,0,814,GasA,Y,913,0,913,1,0,3,6,0,1,240,Y,0,0,0,2007,129000
1447,20,26142,Gtl,1Story,5,7,1962,189,1188,GasA,Y,1188,0,1188,1,0,3,6,0,1,312,P,261,39,0,2010,157900
1448,60,10000,Gtl,2Story,8,5,1995,438,1220,GasA,Y,1220,870,2090,2,1,3,8,1,2,556,Y,0,65,0,2007,240000
1449,50,11767,Gtl,2Story,4,7,1910,0,560,GasA,N,796,550,1346,1,1,2,6,0,1,384,Y,168,24,0,2007,112000
1450,180,1533,Gtl,SFoyer,5,7,1970,0,630,GasA,Y,630,0,630,1,0,1,3,0,0,0,Y,0,0,0,2006,92000
1451,90,9000,Gtl,2Story,5,5,1974,0,896,GasA,Y,896,896,1792,2,2,4,8,0,0,0,Y,32,45,0,2009,136000
1452,20,9262,Gtl,1Story,8,5,2008,194,1573,GasA,Y,1578,0,1578,2,0,3,7,1,3,840,Y,0,36,0,2009,287090
1453,180,3675,Gtl,SLvl,5,5,2005,80,547,GasA,Y,1072,0,1072,1,0,2,5,0,2,525,Y,0,28,0,2006,145000
1454,20,17217,Gtl,1Story,5,5,2006,0,1140,GasA,Y,1140,0,1140,1,0,3,6,0,0,0,Y,36,56,0,2006,84500
1455,20,7500,Gtl,1Story,7,5,2004,0,1221,GasA,Y,1221,0,1221,2,0,2,6,0,2,400,Y,0,113,0,2009,185000
1456,60,7917,Gtl,2Story,6,5,1999,0,953,GasA,Y,953,694,1647,2,1,3,7,1,2,460,Y,0,40,0,2007,175000
1457,20,13175,Gtl,1Story,6,6,1978,119,1542,GasA,Y,2073,0,2073,2,0,3,7,2,2,500,Y,349,0,0,2010,210000
1458,70,9042,Gtl,2Story,7,9,1941,0,1152,GasA,Y,1188,1152,2340,2,0,4,9,2,1,252,Y,0,60,2500,2010,266500
1459,20,9717,Gtl,1Story,5,6,1950,0,1078,GasA,Y,1078,0,1078,1,0,2,5,0,1,240,Y,366,0,0,2010,142125
1460,20,9937,Gtl,1Story,5,6,1965,0,1256,GasA,Y,1256,0,1256,1,1,3,6,0,1,276,Y,736,68,0,2008,147500
